Employee_ID,Age,Experience_Years,Monthly_Salary,Annual_Bonus,Performance_Score,Training_Hours,Projects_Completed,Job_Satisfaction,Education,Department,Employment_Type,Work_Mode,City,Promotion
EMP-00845,30.0,8.0,12069.2,1000.0,Good,13.7,10.0,High,Bachelor,HR,Full-Time,Hybrid,Peshawar,No
EMP-00846,31.0,11.0,12052.11,17699.54,Good,32.8,3.0,Medium,Bachelor,HR,Contract,Office,Rawalpindi,No
EMP-00847,30.0,13.0,16126.58,23828.85,Average,27.4,8.0,High,Master,Operations,Full-Time,Office,Rawalpindi,No
EMP-00848,31.0,3.0,11904.06,27766.3,Good,35.3,4.0,Medium,Bachelor,Operations,Contract,Office,Multan,No
EMP-00849,36.0,13.0,66597.14,108228.83,Excellent,97.0,6.0,High,High School,HR,Full-Time,Hybrid,Multan,Yes
EMP-00850,27.0,8.0,9852.38,6088.06,Poor,67.4,7.0,High,High School,Finance,Part-Time,Hybrid,Peshawar,No
EMP-00851,41.0,21.0,18256.91,34599.4,Excellent,41.0,8.0,Low,High School,IT,Full-Time,Office,Rawalpindi,Yes
EMP-00852,47.0,27.0,21629.31,34325.41,Good,11.6,3.0,Very High,Master,Operations,Contract,Hybrid,Multan,Yes
EMP-00853,46.0,30.0,20772.95,25124.21,Good,35.0,7.0,Very High,Master,IT,Contract,Hybrid,Islamabad,No
EMP-00854,33.0,14.0,13603.08,21541.64,Average,17.7,8.0,High,High School,Operations,Full-Time,Office,Rawalpindi,No
EMP-00855,21.0,1.0,8715.57,14829.01,Poor,77.8,6.0,High,Bachelor,HR,Part-Time,Remote,Karachi,No
EMP-00856,39.0,19.0,17416.65,15298.81,Average,24.9,6.0,Medium,Master,Marketing,Contract,Office,Multan,Yes
EMP-00857,38.0,18.0,14294.75,18190.98,Good,19.0,6.0,Medium,Bachelor,IT,Part-Time,Office,Multan,No
EMP-00858,41.0,17.0,15546.25,6320.9,Good,,3.0,Low,Bachelor,Sales,Part-Time,Office,Karachi,Yes
EMP-00859,29.0,7.0,12972.28,24175.5,Average,35.8,5.0,High,Master,Sales,Full-Time,Office,Rawalpindi,No
EMP-00860,32.0,,14660.46,15181.72,Good,13.6,4.0,Very High,Bachelor,Finance,Full-Time,Hybrid,Karachi,No
EMP-00861,39.0,18.0,15458.15,13461.27,Average,41.9,7.0,Very High,Bachelor,Operations,Part-Time,Hybrid,Peshawar,No
EMP-00862,23.0,1.0,8422.1,14706.73,Average,14.4,6.0,Low,Bachelor,Marketing,Full-Time,Office,Karachi,No
EMP-00863,25.0,0.0,7521.61,12465.23,Average,21.3,6.0,High,Bachelor,Finance,Full-Time,Remote,Lahore,No
EMP-00864,29.0,3.0,12708.52,7992.16,Good,19.1,5.0,Medium,Bachelor,Finance,Full-Time,Hybrid,Peshawar,No
EMP-00865,31.0,6.0,12959.47,18061.41,Average,7.7,1.0,High,Bachelor,Operations,Contract,Hybrid,Peshawar,No
EMP-00866,34.0,12.0,15554.98,15117.31,Average,31.4,6.0,Low,Bachelor,Marketing,Full-Time,Office,Karachi,No
EMP-00867,39.0,17.0,15964.44,25038.84,Average,93.6,4.0,High,Bachelor,Operations,Contract,Office,Karachi,Yes
EMP-00868,30.0,13.0,69994.92,51005.61,Average,39.0,3.0,Medium,PhD,Finance,Full-Time,Remote,Peshawar,No
EMP-00869,28.0,4.0,10228.01,4773.08,Excellent,65.7,6.0,High,Bachelor,Finance,Full-Time,Hybrid,Islamabad,Yes
EMP-00870,34.0,20.0,15958.93,30116.25,Good,19.6,4.0,High,Bachelor,HR,Part-Time,Hybrid,Islamabad,No
EMP-00871,33.0,6.0,15189.46,16795.13,Good,23.9,3.0,High,High School,IT,Full-Time,Office,Karachi,No
EMP-00872,30.0,8.0,13723.29,31361.08,Average,16.6,8.0,Medium,Master,Sales,Full-Time,Hybrid,Multan,No
EMP-00873,38.0,19.0,17426.94,24898.18,Good,44.7,3.0,Very High,Master,IT,Full-Time,Office,Multan,Yes
EMP-00874,25.0,0.0,7942.7,18557.99,Good,28.8,2.0,Medium,Bachelor,Finance,Contract,Hybrid,Islamabad,No
EMP-00875,37.0,15.0,13287.27,24961.27,Good,8.3,3.0,Medium,Bachelor,Operations,Part-Time,Remote,Lahore,No
EMP-00876,39.0,19.0,15496.07,21520.12,Good,8.7,3.0,Low,Bachelor,IT,Contract,Hybrid,Islamabad,Yes
EMP-00877,34.0,12.0,13463.31,15487.63,Excellent,11.7,7.0,High,High School,IT,Full-Time,Remote,Karachi,No
EMP-00878,39.0,20.0,19683.05,31430.96,Excellent,2.0,3.0,High,Master,Marketing,Contract,Office,Lahore,No
EMP-00879,38.0,17.0,13638.46,12761.82,Good,48.9,6.0,High,,IT,Full-Time,Office,Rawalpindi,Yes
EMP-00880,,27.0,19759.69,31758.56,Good,13.5,2.0,High,Bachelor,HR,Full-Time,Hybrid,Multan,Yes
EMP-00881,39.0,14.0,17457.66,43489.27,Excellent,21.1,4.0,High,Bachelor,IT,Part-Time,Hybrid,Karachi,No
EMP-00882,21.0,4.0,6905.85,14437.51,Good,44.4,6.0,Medium,Bachelor,Sales,Full-Time,Office,Rawalpindi,Yes
EMP-00883,31.0,8.0,8968.94,24567.09,Good,43.2,8.0,Medium,High School,Sales,Full-Time,Hybrid,Lahore,Yes
EMP-00884,28.0,4.0,9364.4,2944.83,Good,43.6,4.0,Low,Bachelor,Marketing,Full-Time,Office,Multan,No
EMP-00885,40.0,14.0,13768.01,34660.82,Poor,49.7,4.0,,Bachelor,Finance,Full-Time,Hybrid,Multan,No
EMP-00886,29.0,4.0,14867.91,7190.1,Average,75.2,6.0,High,PhD,Operations,Contract,Office,Rawalpindi,Yes
EMP-00887,21.0,0.0,6460.14,11639.36,Average,9.5,5.0,Medium,Bachelor,Operations,Full-Time,Office,Multan,No
EMP-00888,38.0,18.0,14919.26,26281.54,Good,76.9,9.0,Medium,Bachelor,Finance,Full-Time,Office,Karachi,Yes
EMP-00889,23.0,9.0,11187.09,12724.76,Average,19.2,2.0,Medium,Master,Marketing,Full-Time,Hybrid,Peshawar,No
EMP-00890,28.0,3.0,7379.33,15923.51,Good,52.8,7.0,Very High,High School,Marketing,Full-Time,Office,Multan,No
EMP-00891,32.0,9.0,9215.63,13655.84,Excellent,2.0,2.0,High,High School,Marketing,Full-Time,Office,Rawalpindi,No
EMP-00892,39.0,17.0,17758.4,34617.86,Excellent,85.2,3.0,High,Master,IT,Full-Time,,Peshawar,No
EMP-00893,33.0,6.0,15906.72,161767.72,Average,40.1,4.0,Very High,Master,Marketing,Contract,Hybrid,Multan,No
EMP-00894,29.0,7.0,10949.1,21078.25,Poor,24.1,4.0,High,Bachelor,Marketing,Full-Time,Remote,Islamabad,No
EMP-00895,41.0,22.0,16392.58,22059.14,Good,43.1,3.0,High,,Operations,Full-Time,Hybrid,Peshawar,No
EMP-00896,33.0,8.0,11698.0,1000.0,Average,26.9,5.0,High,Bachelor,Finance,Full-Time,Office,Karachi,No
EMP-00897,34.0,15.0,16763.05,42167.06,Average,19.7,2.0,High,Bachelor,Marketing,Full-Time,Office,Rawalpindi,No
EMP-00898,25.0,1.0,7396.47,15684.54,Average,28.1,3.0,Low,High School,Marketing,Contract,Office,Rawalpindi,No
EMP-00899,21.0,2.0,7760.74,4308.07,Good,41.0,5.0,Very High,Bachelor,HR,Full-Time,Hybrid,Lahore,No
EMP-00900,31.0,9.0,12793.96,10076.45,Poor,11.5,9.0,High,Bachelor,Sales,Full-Time,Office,Peshawar,No
EMP-00901,47.0,26.0,15477.73,28412.2,Good,3.8,4.0,High,Bachelor,Sales,Full-Time,Hybrid,Peshawar,No
EMP-00902,46.0,26.0,21453.8,10106.13,Good,46.9,3.0,High,Bachelor,Finance,Part-Time,Hybrid,Islamabad,Yes
EMP-00903,30.0,11.0,14292.77,15419.06,Excellent,22.1,5.0,Medium,Master,IT,Full-Time,Office,Lahore,Yes
EMP-00904,21.0,5.0,6270.57,1000.0,Average,36.9,5.0,Very High,High School,HR,Full-Time,Office,Rawalpindi,No
EMP-00905,37.0,14.0,14941.75,25652.21,Good,18.9,5.0,Medium,Bachelor,Finance,Full-Time,Hybrid,Peshawar,Yes
EMP-00906,33.0,13.0,14544.42,34791.64,Average,39.5,6.0,High,Master,Finance,Part-Time,Office,Peshawar,Yes
EMP-00907,24.0,0.0,9295.89,6605.31,Average,10.6,4.0,High,Bachelor,IT,Full-Time,Office,Peshawar,No
EMP-00908,33.0,5.0,13035.47,9877.83,Average,65.0,9.0,Medium,Master,Marketing,Full-Time,Hybrid,Peshawar,No
EMP-00909,34.0,12.0,13684.61,22964.12,Poor,31.8,4.0,Medium,Bachelor,Finance,Full-Time,Hybrid,Islamabad,No
EMP-00910,42.0,27.0,17381.65,27216.17,Excellent,80.2,9.0,Very High,Bachelor,Sales,Full-Time,Hybrid,Rawalpindi,Yes
EMP-00911,38.0,16.0,18571.39,26928.02,Excellent,36.4,8.0,Medium,Master,Finance,Full-Time,Office,Lahore,Yes
EMP-00912,45.0,19.0,17951.98,1000.0,Good,21.3,3.0,Medium,Master,IT,Full-Time,Hybrid,Peshawar,Yes
EMP-00913,32.0,6.0,11729.12,12645.22,Excellent,88.2,4.0,High,Bachelor,Operations,Full-Time,Office,Peshawar,No
EMP-00914,41.0,16.0,14771.03,27577.78,Good,24.0,2.0,High,Bachelor,Finance,Full-Time,Office,Islamabad,No
EMP-00915,25.0,3.0,10047.48,4396.84,Average,18.2,7.0,High,High School,IT,Full-Time,Hybrid,Multan,No
EMP-00916,29.0,9.0,13098.48,18447.82,Average,29.9,7.0,Medium,Bachelor,Finance,Full-Time,Office,Peshawar,No
EMP-00917,41.0,19.0,17383.72,19386.84,Average,12.6,9.0,Very High,Bachelor,Finance,Full-Time,Hybrid,Lahore,No
EMP-00918,45.0,22.0,20500.58,37283.06,Good,24.2,5.0,High,PhD,Finance,Contract,Hybrid,Multan,No
EMP-00919,31.0,6.0,9922.21,13853.53,Poor,13.2,4.0,Medium,High School,Sales,Full-Time,Hybrid,Lahore,No
EMP-00920,24.0,0.0,4946.18,12536.0,Excellent,57.6,8.0,Medium,High School,IT,Part-Time,Hybrid,Multan,Yes
EMP-00921,45.0,24.0,22676.52,33391.86,Good,47.2,5.0,Low,PhD,Operations,Full-Time,Hybrid,Multan,Yes
EMP-00922,30.0,9.0,11907.37,5930.57,Good,98.6,6.0,Medium,Bachelor,Operations,Full-Time,Remote,Islamabad,Yes
EMP-00923,32.0,14.0,15321.3,33757.75,Good,31.1,5.0,High,Master,Marketing,Full-Time,Remote,Peshawar,No
EMP-00924,35.0,10.0,15381.92,17217.61,Good,40.6,5.0,High,Master,Operations,Full-Time,Office,Rawalpindi,Yes
EMP-00925,50.0,27.0,21750.08,30751.89,Average,12.3,4.0,Medium,Master,Finance,Full-Time,Office,Lahore,No
EMP-00926,35.0,13.0,15764.91,33936.97,Average,29.9,3.0,Medium,PhD,Marketing,Part-Time,Remote,Lahore,No
EMP-00927,42.0,16.0,15337.71,17850.93,Poor,60.4,6.0,Medium,Master,Sales,Full-Time,Office,Islamabad,No
EMP-00928,37.0,12.0,15420.78,31945.48,Good,49.2,9.0,High,Master,Finance,Full-Time,Office,Rawalpindi,No
EMP-00929,28.0,4.0,8760.95,15401.87,Good,33.7,4.0,High,High School,HR,Full-Time,Office,Rawalpindi,Yes
EMP-00930,41.0,18.0,11461.99,12106.65,Average,8.0,6.0,Medium,High School,Marketing,Contract,Office,Multan,Yes
EMP-00931,38.0,24.0,18729.8,25235.4,Average,5.3,3.0,High,PhD,HR,Contract,Office,Karachi,No
EMP-00932,37.0,16.0,13840.62,5348.36,Average,50.1,7.0,Medium,High School,Operations,Contract,Hybrid,Karachi,Yes
EMP-00933,33.0,14.0,14288.43,32183.8,Excellent,16.7,4.0,Low,Master,Operations,Contract,Hybrid,Peshawar,No
EMP-00934,52.0,32.0,21663.43,17089.39,Excellent,2.3,7.0,Very High,Bachelor,IT,Full-Time,Remote,Islamabad,Yes
EMP-00935,38.0,12.0,14436.21,26409.17,Good,47.7,8.0,Very High,Master,Operations,Contract,Office,Islamabad,No
EMP-00936,41.0,21.0,16399.78,19536.64,Good,9.7,7.0,Very High,Bachelor,Sales,Part-Time,Office,Lahore,No
EMP-00937,35.0,11.0,13149.67,14063.41,Average,24.9,8.0,High,Bachelor,Marketing,Contract,Office,Multan,No
EMP-00938,35.0,9.0,10423.68,13631.05,Good,23.2,3.0,Very High,Master,Marketing,Full-Time,Office,Multan,Yes
EMP-00939,27.0,1.0,9139.11,17299.28,Good,20.1,5.0,Medium,Bachelor,HR,Full-Time,Office,Karachi,No
EMP-00940,40.0,20.0,17828.42,24898.56,Average,14.9,5.0,High,Master,IT,Contract,Office,Multan,No
EMP-00941,42.0,22.0,16792.86,36047.55,Average,91.7,1.0,Very High,Bachelor,Finance,Part-Time,Remote,Multan,No
EMP-00942,33.0,14.0,13691.73,38424.33,Average,57.6,2.0,Very High,High School,Sales,Full-Time,Remote,Peshawar,No
EMP-00943,41.0,19.0,16441.98,23724.54,Good,37.1,7.0,Low,Bachelor,HR,Full-Time,Office,Peshawar,Yes
EMP-00944,,0.0,9245.48,130682.02,Good,26.0,0.0,Medium,Bachelor,Marketing,Full-Time,Remote,Karachi,No
EMP-00945,43.0,22.0,19272.26,28057.09,Good,29.9,3.0,High,Master,Sales,Full-Time,Office,Peshawar,Yes
EMP-00946,32.0,11.0,15983.63,25580.46,Average,23.9,8.0,Medium,PhD,Sales,Full-Time,Office,Lahore,No
EMP-00947,29.0,10.0,64753.52,84584.36,Good,74.7,10.0,High,High School,Sales,Full-Time,Office,Peshawar,Yes
EMP-00948,29.0,4.0,11875.97,19380.7,Average,51.6,11.0,Very High,Master,Marketing,Full-Time,Office,Rawalpindi,No
EMP-00949,25.0,6.0,9548.68,12184.21,Average,17.1,10.0,High,Bachelor,IT,Part-Time,Office,Rawalpindi,Yes
EMP-00950,31.0,9.0,13633.21,20509.56,Good,66.8,4.0,Medium,Master,Marketing,Full-Time,Hybrid,Multan,No
EMP-00951,37.0,15.0,15112.12,12179.99,Good,35.0,5.0,Low,Bachelor,IT,Full-Time,Hybrid,Rawalpindi,No
EMP-00952,28.0,5.0,9602.98,12694.91,Average,42.9,4.0,Medium,Bachelor,Sales,Full-Time,Hybrid,,No
EMP-00953,35.0,10.0,,63326.04,Average,111.6,7.0,Low,Master,Operations,Full-Time,Office,Rawalpindi,No
EMP-00954,34.0,11.0,15178.22,28991.15,Good,39.3,6.0,Very High,Master,Finance,Contract,Hybrid,Rawalpindi,Yes
EMP-00955,24.0,0.0,9490.15,21974.73,Excellent,14.7,5.0,Medium,Master,Sales,Full-Time,Remote,Rawalpindi,No
EMP-00956,33.0,12.0,17712.02,,Poor,34.5,7.0,High,Master,Marketing,Full-Time,Hybrid,Karachi,No
EMP-00957,38.0,16.0,12390.46,25598.01,Average,61.9,1.0,Medium,Bachelor,HR,Full-Time,Office,Rawalpindi,No
EMP-00958,39.0,15.0,15518.91,1000.0,Good,46.3,6.0,High,High School,IT,Full-Time,Hybrid,Multan,No
EMP-00959,21.0,2.0,10231.29,13253.3,Good,6.7,8.0,Medium,Master,Operations,Full-Time,Remote,Multan,No
EMP-00960,38.0,23.0,16974.21,34030.53,Average,22.3,4.0,High,Bachelor,Operations,Full-Time,Hybrid,Peshawar,No
EMP-00961,29.0,14.0,14785.15,,Good,36.6,4.0,High,Bachelor,IT,Contract,Office,Lahore,No
EMP-00962,29.0,7.0,14310.37,15099.63,Average,26.6,1.0,High,Master,Sales,Full-Time,Hybrid,Islamabad,No
EMP-00963,27.0,6.0,11505.4,14376.81,Good,27.5,5.0,Very High,Bachelor,Finance,Full-Time,Remote,Rawalpindi,Yes
EMP-00964,41.0,17.0,14127.27,2300.92,Good,72.6,3.0,Low,High School,Sales,Full-Time,Hybrid,Islamabad,Yes
EMP-00965,25.0,1.0,7030.75,12003.01,Average,73.8,3.0,Medium,High School,Sales,Full-Time,Office,Karachi,No
EMP-00966,25.0,10.0,12378.49,25809.36,Good,4.3,1.0,High,High School,Finance,Full-Time,Remote,Rawalpindi,No
EMP-00967,47.0,26.0,66228.77,79913.84,Poor,60.0,3.0,Medium,Bachelor,HR,Full-Time,Office,Rawalpindi,Yes
EMP-00968,27.0,7.0,13680.44,31920.01,Good,34.6,4.0,High,Master,Sales,Full-Time,Office,Multan,No
EMP-00969,34.0,10.0,13092.58,8638.82,Average,22.9,6.0,Medium,Bachelor,HR,Full-Time,Hybrid,Peshawar,No
EMP-00970,38.0,17.0,12839.4,1000.0,Average,7.8,2.0,High,High School,IT,Full-Time,Office,Lahore,No
EMP-00971,32.0,11.0,12364.75,22837.46,Good,2.4,11.0,Medium,Bachelor,Sales,Contract,Office,Islamabad,Yes
EMP-00972,40.0,17.0,15811.44,10831.55,Excellent,53.6,5.0,Medium,Master,Marketing,Full-Time,Hybrid,Rawalpindi,Yes
EMP-00973,33.0,10.0,11912.95,29509.47,Average,39.4,9.0,High,Master,Operations,Contract,Office,Lahore,No
EMP-00974,40.0,11.0,13979.31,24993.56,Excellent,18.3,4.0,High,Bachelor,HR,Contract,Hybrid,Karachi,No
EMP-00975,36.0,12.0,15911.62,18843.56,Good,22.4,6.0,Medium,Master,Finance,Full-Time,Office,Karachi,No
EMP-00976,38.0,15.0,16725.18,40711.88,Excellent,58.0,5.0,Low,Master,Operations,Full-Time,Hybrid,Multan,Yes
EMP-00977,32.0,10.0,12712.32,27535.62,Average,17.4,6.0,High,Master,HR,Part-Time,Hybrid,Karachi,No
EMP-00978,30.0,11.0,61785.84,59528.99,Good,8.1,2.0,Medium,Bachelor,HR,Part-Time,Remote,Islamabad,No
EMP-00979,36.0,18.0,17708.98,27137.92,Good,13.1,10.0,Medium,Master,Operations,Full-Time,Office,Rawalpindi,Yes
EMP-00980,34.0,15.0,15127.76,25757.23,Good,27.5,2.0,High,Bachelor,IT,Full-Time,Hybrid,Rawalpindi,No
EMP-00981,38.0,17.0,17551.62,1000.0,Good,21.1,3.0,High,PhD,Finance,Contract,Office,Rawalpindi,Yes
EMP-00982,39.0,19.0,20526.53,16694.96,Poor,24.5,3.0,Medium,Bachelor,HR,Full-Time,Office,Lahore,No
EMP-00983,31.0,12.0,11916.13,30501.96,Average,63.3,6.0,Medium,Bachelor,Operations,Full-Time,Office,Islamabad,Yes
EMP-00984,30.0,8.0,13933.72,17736.21,Average,16.3,8.0,Medium,Bachelor,Operations,Full-Time,Remote,Rawalpindi,No
EMP-00985,34.0,23.0,17844.1,15778.7,Good,37.5,5.0,High,Master,Sales,Part-Time,,Rawalpindi,No
EMP-00986,38.0,19.0,14706.2,7373.14,Good,15.9,4.0,High,Bachelor,IT,Part-Time,Office,Multan,Yes
EMP-00987,33.0,11.0,17671.05,16211.67,Good,9.9,7.0,Medium,PhD,HR,Contract,Office,Multan,Yes
EMP-00988,37.0,20.0,21193.02,38531.35,Excellent,51.7,4.0,High,PhD,Marketing,Full-Time,Hybrid,Multan,Yes
EMP-00989,41.0,17.0,15538.15,29161.79,Average,56.9,4.0,Medium,Bachelor,Marketing,Full-Time,Office,Karachi,No
EMP-00990,44.0,23.0,19676.75,12258.0,Average,8.5,4.0,Medium,High School,HR,Full-Time,Remote,Multan,No
EMP-00991,40.0,22.0,18276.64,10016.34,Average,100.9,7.0,High,Bachelor,HR,Full-Time,Hybrid,Multan,No
EMP-00992,46.0,22.0,15161.49,32771.05,Good,21.9,5.0,Medium,High School,Sales,Full-Time,Hybrid,Lahore,No
EMP-00993,43.0,20.0,17777.73,25664.76,Average,23.1,7.0,High,PhD,Marketing,Contract,Office,Rawalpindi,No
EMP-00994,21.0,2.0,8045.49,7377.74,Average,5.9,4.0,Medium,Bachelor,IT,Full-Time,Office,Peshawar,No
EMP-00995,30.0,4.0,14184.65,4090.83,Average,20.2,4.0,Medium,PhD,HR,Contract,Office,Multan,No
EMP-00996,36.0,14.0,18540.62,40343.76,Good,41.0,4.0,Medium,PhD,Operations,Full-Time,Remote,Karachi,Yes
EMP-00997,46.0,28.0,21061.1,34047.81,Good,47.6,5.0,Very High,Master,Sales,Full-Time,Remote,Multan,No
EMP-00998,31.0,6.0,11449.0,13068.29,Good,33.9,6.0,Very High,Bachelor,Finance,Full-Time,Office,Peshawar,No
EMP-00999,22.0,0.0,6948.68,2556.99,Good,10.8,6.0,Medium,High School,Finance,Full-Time,Hybrid,Peshawar,No
EMP-01000,32.0,8.0,12580.33,31393.43,Good,22.4,5.0,Very High,Master,Finance,Part-Time,Hybrid,Peshawar,No
EMP-01001,36.0,13.0,16618.31,20894.61,Poor,69.4,1.0,Medium,Bachelor,Marketing,Full-Time,Remote,Peshawar,No
EMP-01002,31.0,6.0,11505.17,28147.3,Average,45.9,4.0,Low,Bachelor,Marketing,Part-Time,Office,Islamabad,No
EMP-01003,39.0,16.0,15206.29,32186.74,Good,35.9,5.0,Low,Bachelor,HR,Full-Time,Office,Peshawar,No
EMP-01004,32.0,13.0,11906.33,6071.92,Good,39.7,5.0,High,Bachelor,Marketing,Full-Time,Office,Peshawar,No
EMP-01005,35.0,11.0,11993.99,12635.13,Excellent,18.3,6.0,Medium,Bachelor,Sales,Full-Time,Office,Rawalpindi,No
EMP-01006,26.0,4.0,,13721.83,Good,18.7,8.0,Medium,Bachelor,Marketing,Full-Time,Remote,Islamabad,No
EMP-01007,31.0,13.0,15784.78,6907.39,Good,39.0,2.0,Medium,Bachelor,Finance,Full-Time,Office,Karachi,Yes
EMP-01008,45.0,19.0,20396.37,26244.72,Average,90.9,7.0,Medium,PhD,Sales,Part-Time,Office,Lahore,Yes
EMP-01009,36.0,11.0,13025.36,7840.69,Average,43.1,5.0,High,Master,Operations,Full-Time,Office,Lahore,Yes
EMP-01010,25.0,2.0,7405.71,12906.51,Good,45.4,8.0,Medium,Bachelor,IT,Full-Time,Office,Islamabad,Yes
EMP-01011,21.0,0.0,14162.95,19323.4,Excellent,42.4,7.0,High,Bachelor,Marketing,Full-Time,Remote,Rawalpindi,Yes
EMP-01012,41.0,23.0,18077.46,42849.93,Good,24.8,6.0,Medium,Bachelor,Finance,Contract,Hybrid,Peshawar,No
EMP-01013,28.0,8.0,13823.28,26461.62,Good,3.0,8.0,Medium,Bachelor,IT,Full-Time,Remote,Rawalpindi,No
EMP-01014,35.0,9.0,11128.49,8228.34,Good,44.7,6.0,High,Bachelor,Operations,Full-Time,Office,Peshawar,No
EMP-01015,27.0,4.0,11094.52,10784.31,Average,46.8,5.0,Medium,Bachelor,IT,Contract,Hybrid,Islamabad,No
EMP-01016,40.0,14.0,13900.03,9086.89,Average,20.1,4.0,Medium,Bachelor,Finance,Full-Time,Office,Karachi,No
EMP-01017,36.0,10.0,13002.82,31346.43,Average,5.3,5.0,Medium,High School,IT,Full-Time,Office,Multan,Yes
EMP-01018,26.0,4.0,12168.03,24760.26,Excellent,10.7,5.0,Very High,Master,IT,Full-Time,Remote,Lahore,No
EMP-01019,32.0,8.0,11177.89,18154.11,Good,20.7,4.0,Medium,Master,Finance,Full-Time,Office,Multan,No
EMP-01020,27.0,8.0,11560.83,15674.06,Good,15.6,7.0,Very High,Master,Operations,Part-Time,Hybrid,Peshawar,No
EMP-01021,32.0,8.0,12880.92,7076.25,Good,30.3,6.0,Medium,Bachelor,Sales,Part-Time,Hybrid,Multan,No
EMP-01022,32.0,13.0,12802.95,7718.73,Poor,80.4,4.0,High,High School,Marketing,Full-Time,Hybrid,Rawalpindi,No
EMP-01023,35.0,12.0,14682.96,1633.04,Average,46.3,1.0,Low,Master,Operations,Part-Time,Office,Multan,No
EMP-01024,33.0,13.0,15572.32,,Good,77.2,6.0,High,Master,HR,Full-Time,Office,Peshawar,Yes
EMP-01025,51.0,35.0,23473.81,49833.48,Good,27.6,11.0,High,Master,Operations,Full-Time,Office,Lahore,Yes
EMP-01026,28.0,5.0,11426.86,20539.15,Good,78.0,7.0,High,Bachelor,Marketing,Full-Time,Remote,Peshawar,Yes
EMP-01027,29.0,8.0,12633.35,25840.12,Average,29.3,6.0,Low,PhD,Operations,Full-Time,Hybrid,Islamabad,No
EMP-01028,21.0,0.0,5865.15,5787.3,Good,26.8,3.0,Medium,High School,Sales,Full-Time,Office,Lahore,No
EMP-01029,31.0,7.0,8391.2,9416.75,Good,56.7,1.0,High,High School,Sales,Full-Time,Office,Peshawar,No
EMP-01030,39.0,17.0,17068.49,10719.92,Excellent,14.3,,Medium,Master,Operations,Full-Time,Hybrid,Rawalpindi,No
EMP-01031,29.0,7.0,10572.75,14494.69,Average,42.7,4.0,Medium,High School,Finance,Contract,Office,Rawalpindi,No
EMP-01032,40.0,20.0,14934.38,15371.16,Average,7.7,7.0,Medium,High School,Marketing,Full-Time,Office,Multan,No
EMP-01033,45.0,20.0,21267.88,36030.07,Excellent,55.2,2.0,High,Master,HR,Full-Time,Office,Multan,Yes
EMP-01034,41.0,17.0,15817.75,15447.69,Average,36.6,7.0,Very High,Master,Operations,Contract,Office,Rawalpindi,No
EMP-01035,40.0,20.0,16518.95,37795.1,Good,87.7,5.0,Medium,Bachelor,IT,Full-Time,Hybrid,Rawalpindi,Yes
EMP-01036,40.0,19.0,19305.45,14570.79,Good,56.4,1.0,High,Master,Finance,Full-Time,Hybrid,Islamabad,Yes
EMP-01037,48.0,30.0,19449.66,6920.53,Average,38.6,6.0,Medium,Master,HR,Full-Time,Hybrid,Peshawar,Yes
EMP-01038,39.0,17.0,19342.61,24024.99,Excellent,33.9,4.0,Medium,Master,Operations,Part-Time,Office,Peshawar,Yes
EMP-01039,44.0,25.0,16835.77,18413.65,Good,27.7,8.0,High,High School,Sales,Part-Time,Office,Islamabad,Yes
EMP-01040,39.0,22.0,17812.39,33851.8,Average,33.7,6.0,Medium,Bachelor,Sales,Full-Time,Remote,Karachi,No
EMP-01041,37.0,17.0,14625.89,28020.88,Good,29.8,3.0,High,Bachelor,HR,Contract,Office,Islamabad,No
EMP-01042,27.0,9.0,17289.96,24117.15,Good,20.5,4.0,Very High,Master,Operations,Full-Time,Office,Multan,No
EMP-01043,25.0,3.0,10526.31,22304.68,Good,58.1,6.0,Medium,Bachelor,HR,Full-Time,Office,Rawalpindi,No
EMP-01044,29.0,7.0,11421.54,19326.85,Excellent,15.4,4.0,Low,Master,Marketing,Full-Time,Hybrid,Karachi,No
EMP-01045,47.0,18.0,18059.65,25755.67,Good,67.1,4.0,Low,Bachelor,Operations,Full-Time,Office,Karachi,Yes
EMP-01046,29.0,9.0,12208.72,20971.16,Average,96.6,5.0,Medium,Master,Marketing,Full-Time,Remote,Lahore,No
EMP-01047,31.0,11.0,10674.73,12988.25,Good,6.9,5.0,High,Bachelor,Operations,Full-Time,Hybrid,Rawalpindi,No
EMP-01048,36.0,17.0,14921.68,15793.78,Good,44.3,9.0,Low,Bachelor,Operations,Full-Time,Office,Islamabad,Yes
EMP-01049,27.0,5.0,,23969.97,Good,23.4,2.0,Low,Bachelor,Sales,Full-Time,Office,Karachi,No
EMP-01050,21.0,5.0,9168.38,13228.52,Good,13.9,10.0,Low,Bachelor,Marketing,Part-Time,Office,Rawalpindi,No
EMP-01051,36.0,16.0,11090.87,20688.69,Good,14.4,5.0,High,High School,Finance,Full-Time,Office,Rawalpindi,No
EMP-01052,45.0,23.0,20462.37,31695.65,Average,30.9,6.0,High,Master,Marketing,Full-Time,Remote,Peshawar,No
EMP-01053,31.0,7.0,12951.1,19649.16,Average,41.3,5.0,High,Bachelor,Sales,Full-Time,Office,Peshawar,Yes
EMP-01054,23.0,4.0,11122.68,16361.68,Good,45.3,7.0,High,Bachelor,HR,Full-Time,Hybrid,Islamabad,No
EMP-01055,35.0,14.0,18653.99,38387.16,Excellent,11.4,6.0,Medium,PhD,IT,Full-Time,Hybrid,Peshawar,No
